id_copia;fecha_alquiler;fecha_devolucion;dni;nombre;apellido_1;apellido_2;email;telefono;codigo_postal;fecha_nacimiento;numero;piso;letra;calle;extension;titulo;genero;sinopsis;director
177;08/01/2024;09/01/2024;2950461K;Maria rosa;Herrera;Nuñez;maria rosa.herrera.nuñez@gmail.com;674343471;47003;24/07/2003;76;3;D;Pablo Picasso;3D;Neon Genesis Evangelion: The End of Evangelion;Animación;"Segunda de las 2 películas, ""Neon Genesis Evangelion: Death & Rebirth"", que trataban de dar un cierre a la altura de la serie Neon Genesis Evangelion, pues terminó de una forma críptica y hermética con su último capítulo 26, duramente criticado. La segunda parte, ""Rebirth"",  duraba 27 minutos y trataba los capítulos 25 y 26. Se estrenó en cines en 1997 y fue todo un éxito de taquilla en Japón. Y aún así, supo a poco, así que se reinterpretaron y reeditaron de nuevo esos dos episodios en una nueva película llamada The End of Evangelion que duraba hora y media y daba a toda la historia un final aún más oscuro.";Kazuya Tsurumaki
177;19/01/2024;;3913881V;Maria pilar;Gallego;Moya;maria pilar.gallego.moya@gmail.com;611154361;47003;22/03/2015;86;3;B;Iglesia;3B;Neon Genesis Evangelion: The End of Evangelion;Animación;"Segunda de las 2 películas, ""Neon Genesis Evangelion: Death & Rebirth"", que trataban de dar un cierre a la altura de la serie Neon Genesis Evangelion, pues terminó de una forma críptica y hermética con su último capítulo 26, duramente criticado. La segunda parte, ""Rebirth"",  duraba 27 minutos y trataba los capítulos 25 y 26. Se estrenó en cines en 1997 y fue todo un éxito de taquilla en Japón. Y aún así, supo a poco, así que se reinterpretaron y reeditaron de nuevo esos dos episodios en una nueva película llamada The End of Evangelion que duraba hora y media y daba a toda la historia un final aún más oscuro.";Kazuya Tsurumaki
178;17/01/2024;;8440344B;Nicolas;Marquez;Castro;nicolas.marquez.castro@gmail.com;655351776;47009;23/11/2014;95;2;C;Bartolomé Esteban Murillo;2C;El club de los poetas muertos;Drama;"En un elitista y estricto colegio privado de Nueva Inglaterra, un grupo de alumnos descubrirá la poesía, el significado de ""Carpe Diem"" -aprovechar el momento- y la importancia de perseguir los sueños, gracias a un excéntrico profesor que despierta sus mentes por medio de métodos poco convencionales.";Peter Weir
179;25/01/2024;26/01/2024;6590576H;Jaime;Morales;Soler;jaime.morales.soler@gmail.com;699944454;47001;20/06/2002;38;3;Der.;Sol;3Der.;El club de los poetas muertos;Drama;"En un elitista y estricto colegio privado de Nueva Inglaterra, un grupo de alumnos descubrirá la poesía, el significado de ""Carpe Diem"" -aprovechar el momento- y la importancia de perseguir los sueños, gracias a un excéntrico profesor que despierta sus mentes por medio de métodos poco convencionales.";Peter Weir
179;29/01/2024;30/01/2024;6590576H;Jaime;Morales;Soler;jaime.morales.soler@gmail.com;699944454;47001;20/06/2002;38;3;Der.;Sol;3Der.;El club de los poetas muertos;Drama;"En un elitista y estricto colegio privado de Nueva Inglaterra, un grupo de alumnos descubrirá la poesía, el significado de ""Carpe Diem"" -aprovechar el momento- y la importancia de perseguir los sueños, gracias a un excéntrico profesor que despierta sus mentes por medio de métodos poco convencionales.";Peter Weir
179;30/01/2024;;2237186E;Eduardo;Alonso;Castro;eduardo.alonso.castro@gmail.com;684839436;47007;25/07/1999;12;1;D;Reina Sofía;1D;El club de los poetas muertos;Drama;"En un elitista y estricto colegio privado de Nueva Inglaterra, un grupo de alumnos descubrirá la poesía, el significado de ""Carpe Diem"" -aprovechar el momento- y la importancia de perseguir los sueños, gracias a un excéntrico profesor que despierta sus mentes por medio de métodos poco convencionales.";Peter Weir
180;28/01/2024;;6298662C;Angela;Lopez;Rubio;angela.lopez.rubio@gmail.com;628535856;47001;26/06/1992;37;3;Der.;Real;3Der.;El club de los poetas muertos;Drama;"En un elitista y estricto colegio privado de Nueva Inglaterra, un grupo de alumnos descubrirá la poesía, el significado de ""Carpe Diem"" -aprovechar el momento- y la importancia de perseguir los sueños, gracias a un excéntrico profesor que despierta sus mentes por medio de métodos poco convencionales.";Peter Weir
181;18/01/2024;;6298662C;Angela;Lopez;Rubio;angela.lopez.rubio@gmail.com;628535856;47001;26/06/1992;37;3;Der.;Real;3Der.;El club de los poetas muertos;Drama;"En un elitista y estricto colegio privado de Nueva Inglaterra, un grupo de alumnos descubrirá la poesía, el significado de ""Carpe Diem"" -aprovechar el momento- y la importancia de perseguir los sueños, gracias a un excéntrico profesor que despierta sus mentes por medio de métodos poco convencionales.";Peter Weir
182;03/01/2024;;6693383S;Rodrigo;Mendez;Cruz;rodrigo.mendez.cruz@gmail.com;674794168;47008;26/01/2015;10;2;A;Reina Sofía;2A;Regreso al futuro;Aventura;Marty McFly, un estudiante de secundaria de 17 años, es enviado accidentalmente treinta años al pasado en un DeLorean que viaja en el tiempo, inventado por su gran amigo, el excéntrico científico Doc Brown.;Robert Zemeckis
183;03/01/2024;;2475849Z;Adrian;Santiago;Roman;adrian.santiago.roman@gmail.com;699684082;47001;20/12/2006;44;1;D;Agustina de Aragón;1D;Regreso al futuro;Aventura;Marty McFly, un estudiante de secundaria de 17 años, es enviado accidentalmente treinta años al pasado en un DeLorean que viaja en el tiempo, inventado por su gran amigo, el excéntrico científico Doc Brown.;Robert Zemeckis
184;09/01/2024;;7402615L;Eva;Hidalgo;Cortes;eva.hidalgo.cortes@gmail.com;666238181;47003;02/09/2010;57;2;A;Fuente;2A;Regreso al futuro;Aventura;Marty McFly, un estudiante de secundaria de 17 años, es enviado accidentalmente treinta años al pasado en un DeLorean que viaja en el tiempo, inventado por su gran amigo, el excéntrico científico Doc Brown.;Robert Zemeckis
185;19/01/2024;20/01/2024;7281621M;Jorge;Mendez;Alvarez;jorge.mendez.alvarez@gmail.com;615944300;47006;26/05/2002;56;3;Izq.;Sol;3Izq.;Siempre nos quedará mañana;Comedia;Es primavera y toda la familia está alborotada por el inminente compromiso de la querida hija mayor, Marcella, quien, por su parte, sólo espera casarse rápidamente con un simpático chico de clase media, Giulio, y librarse por fin de esa incómoda familia.;Paola Cortellesi
185;23/01/2024;24/01/2024;4437589S;Pedro;Iglesias;Garrido;pedro.iglesias.garrido@gmail.com;634143203;47000;02/12/1999;34;1;B;Federico García Lorca;1B;Siempre nos quedará mañana;Comedia;Es primavera y toda la familia está alborotada por el inminente compromiso de la querida hija mayor, Marcella, quien, por su parte, sólo espera casarse rápidamente con un simpático chico de clase media, Giulio, y librarse por fin de esa incómoda familia.;Paola Cortellesi
185;25/01/2024;26/01/2024;7070649N;Albert;Cruz;Gomez;albert.cruz.gomez@gmail.com;632333185;47006;23/02/2015;3;3;C;Constitución;3C;Siempre nos quedará mañana;Comedia;Es primavera y toda la familia está alborotada por el inminente compromiso de la querida hija mayor, Marcella, quien, por su parte, sólo espera casarse rápidamente con un simpático chico de clase media, Giulio, y librarse por fin de esa incómoda familia.;Paola Cortellesi
186;07/01/2024;08/01/2024;8440344B;Nicolas;Marquez;Castro;nicolas.marquez.castro@gmail.com;655351776;47009;23/11/2014;95;2;C;Bartolomé Esteban Murillo;2C;Siempre nos quedará mañana;Comedia;Es primavera y toda la familia está alborotada por el inminente compromiso de la querida hija mayor, Marcella, quien, por su parte, sólo espera casarse rápidamente con un simpático chico de clase media, Giulio, y librarse por fin de esa incómoda familia.;Paola Cortellesi
186;08/01/2024;09/01/2024;8568516G;Carla;Rojas;Pastor;carla.rojas.pastor@gmail.com;613713642;47008;12/10/1990;65;3;D;Hernán Cortés;3D;Siempre nos quedará mañana;Comedia;Es primavera y toda la familia está alborotada por el inminente compromiso de la querida hija mayor, Marcella, quien, por su parte, sólo espera casarse rápidamente con un simpático chico de clase media, Giulio, y librarse por fin de esa incómoda familia.;Paola Cortellesi
186;01/02/2024;;8440344B;Nicolas;Marquez;Castro;nicolas.marquez.castro@gmail.com;655351776;47009;23/11/2014;95;2;C;Bartolomé Esteban Murillo;2C;Siempre nos quedará mañana;Comedia;Es primavera y toda la familia está alborotada por el inminente compromiso de la querida hija mayor, Marcella, quien, por su parte, sólo espera casarse rápidamente con un simpático chico de clase media, Giulio, y librarse por fin de esa incómoda familia.;Paola Cortellesi
187;23/01/2024;24/01/2024;6938009J;Xavier;Caballero;Fuentes;xavier.caballero.fuentes@gmail.com;671280006;47004;05/02/2000;89;1;B;Iglesia;1B;Siempre nos quedará mañana;Comedia;Es primavera y toda la familia está alborotada por el inminente compromiso de la querida hija mayor, Marcella, quien, por su parte, sólo espera casarse rápidamente con un simpático chico de clase media, Giulio, y librarse por fin de esa incómoda familia.;Paola Cortellesi
187;27/01/2024;28/01/2024;7719170W;Aitor;Ibañez;Morales;aitor.ibañez.morales@gmail.com;683249365;47009;04/02/2002;49;1;Der.;María Zambrano;1Der.;Siempre nos quedará mañana;Comedia;Es primavera y toda la familia está alborotada por el inminente compromiso de la querida hija mayor, Marcella, quien, por su parte, sólo espera casarse rápidamente con un simpático chico de clase media, Giulio, y librarse por fin de esa incómoda familia.;Paola Cortellesi
187;30/01/2024;31/01/2024;5653366N;Maria nieves;Lozano;Leon;maria nieves.lozano.leon@gmail.com;680082585;47003;06/01/2002;21;2;Der.;Hernán Cortés;2Der.;Siempre nos quedará mañana;Comedia;Es primavera y toda la familia está alborotada por el inminente compromiso de la querida hija mayor, Marcella, quien, por su parte, sólo espera casarse rápidamente con un simpático chico de clase media, Giulio, y librarse por fin de esa incómoda familia.;Paola Cortellesi
187;01/02/2024;;8440344B;Nicolas;Marquez;Castro;nicolas.marquez.castro@gmail.com;655351776;47009;23/11/2014;95;2;C;Bartolomé Esteban Murillo;2C;Siempre nos quedará mañana;Comedia;Es primavera y toda la familia está alborotada por el inminente compromiso de la querida hija mayor, Marcella, quien, por su parte, sólo espera casarse rápidamente con un simpático chico de clase media, Giulio, y librarse por fin de esa incómoda familia.;Paola Cortellesi
188;01/02/2024;;5396546X;Josefa;Rivera;Saez;josefa.rivera.saez@gmail.com;656840966;47004;01/08/2016;38;2;Der.;Dolores Ibárruri;2Der.;Siempre nos quedará mañana;Comedia;Es primavera y toda la familia está alborotada por el inminente compromiso de la querida hija mayor, Marcella, quien, por su parte, sólo espera casarse rápidamente con un simpático chico de clase media, Giulio, y librarse por fin de esa incómoda familia.;Paola Cortellesi
189;25/01/2024;;8597459J;Jaime;Cruz;Calvo;jaime.cruz.calvo@gmail.com;617112942;47003;05/01/2005;87;4;Izq.;Iglesia;4Izq.;El profesional (Léon);Crimen;Stan es un corrupto agente de la DEA cuya codicia le lleva a cometer asesinatos en las calles de Nueva York. El mortal juego del gato y el ratón empieza cuando se cruza en su camino un solitario hombre, llamado León. León es asesino a sueldo, un personaje indestructible e indocumentado, que sólo bebe leche y se ocupa de sus plantas. En medio se encuentra una huerfanita de 12 años, que no puede olvidar al hombre que asesinó a su familia.;Luc Besson
190;29/01/2024;;6810904Y;Hugo;Torres;Ferrer;hugo.torres.ferrer@gmail.com;649016903;47006;05/06/1994;50;1;Der.;Federico García Lorca;1Der.;El profesional (Léon);Crimen;Stan es un corrupto agente de la DEA cuya codicia le lleva a cometer asesinatos en las calles de Nueva York. El mortal juego del gato y el ratón empieza cuando se cruza en su camino un solitario hombre, llamado León. León es asesino a sueldo, un personaje indestructible e indocumentado, que sólo bebe leche y se ocupa de sus plantas. En medio se encuentra una huerfanita de 12 años, que no puede olvidar al hombre que asesinó a su familia.;Luc Besson
191;16/01/2024;;1638778M;Angel;Lorenzo;Caballero;angel.lorenzo.caballero@gmail.com;698073069;47008;30/07/2011;82;1;Izq.;Sol;1Izq.;El profesional (Léon);Crimen;Stan es un corrupto agente de la DEA cuya codicia le lleva a cometer asesinatos en las calles de Nueva York. El mortal juego del gato y el ratón empieza cuando se cruza en su camino un solitario hombre, llamado León. León es asesino a sueldo, un personaje indestructible e indocumentado, que sólo bebe leche y se ocupa de sus plantas. En medio se encuentra una huerfanita de 12 años, que no puede olvidar al hombre que asesinó a su familia.;Luc Besson
192;24/01/2024;;6162443F;Rodrigo;Muñoz;Muñoz;rodrigo.muñoz.muñoz@gmail.com;607661550;47001;23/10/2006;51;1;A;Antonio Machado;1A;El profesional (Léon);Crimen;Stan es un corrupto agente de la DEA cuya codicia le lleva a cometer asesinatos en las calles de Nueva York. El mortal juego del gato y el ratón empieza cuando se cruza en su camino un solitario hombre, llamado León. León es asesino a sueldo, un personaje indestructible e indocumentado, que sólo bebe leche y se ocupa de sus plantas. En medio se encuentra una huerfanita de 12 años, que no puede olvidar al hombre que asesinó a su familia.;Luc Besson
193;08/01/2024;;4652257R;Jose ignacio;Rodriguez;Gallardo;jose ignacio.rodriguez.gallardo@gmail.com;628297793;47009;12/01/1998;70;2;D;Fuente;2D;Vivir;Drama;"Kanji Watanabe es un viejo funcionario público que arrastra una vida monótona y gris; sin embargo, no es consciente del vacío de su existencia hasta que le diagnostican un cáncer incurable. Con la certeza de que el fin de sus días se acerca, surge en él la necesidad de buscarle un sentido a la vida. Y cuando lo consigue se produce un cambio radical en su actitud respecto a los demás.";Akira Kurosawa
194;31/01/2024;;4652257R;Jose ignacio;Rodriguez;Gallardo;jose ignacio.rodriguez.gallardo@gmail.com;628297793;47009;12/01/1998;70;2;D;Fuente;2D;Vivir;Drama;"Kanji Watanabe es un viejo funcionario público que arrastra una vida monótona y gris; sin embargo, no es consciente del vacío de su existencia hasta que le diagnostican un cáncer incurable. Con la certeza de que el fin de sus días se acerca, surge en él la necesidad de buscarle un sentido a la vida. Y cuando lo consigue se produce un cambio radical en su actitud respecto a los demás.";Akira Kurosawa
